,movie_id,budget,revenue
5837,4304,3000000,0
5838,4305,0,0
5839,4306,0,0
5840,4307,0,0
5841,4308,100000,58156
5842,4309,1200000,0
5843,4310,0,0
5844,4311,0,0
5845,4312,0,0
5846,4314,0,0
5847,4315,0,0
5848,4316,0,0
5849,4317,0,0
5850,4318,0,0
5851,4319,0,0
5852,4320,900000,0
5853,4321,0,0
5854,4322,1200000,0
5855,4323,0,0
5856,4324,0,0
5857,5388,0,0
5858,4325,0,0
5859,4326,0,0
5860,4327,0,0
5861,4328,0,0
5862,4329,3000000,0
5863,18378,3000000,0
5864,4330,0,2750741
5865,6282,0,2750741
5866,4331,0,0
5867,4332,0,0
5868,4333,10000000,62500
5869,4334,0,0
5870,4335,0,0
5871,4336,0,0
5872,4337,0,0
5873,4338,0,0
5874,4339,1000000,0
5875,4340,232000,0
5876,4342,0,0
5877,4343,0,0
5878,22549,0,0
5879,4344,0,0
5880,4345,0,0
5881,4346,0,0
5882,4347,0,0
5883,4348,0,0
5884,4349,0,0
5885,4350,0,0
5886,4351,0,0
5887,4352,0,0
5888,2849,0,0
5889,4353,0,0
5890,8895,0,0
5891,9860,0,0
5892,11410,0,0
5893,4354,0,0
5894,4355,0,0
5895,4356,0,0
5896,4357,90000,0
5897,4358,0,0
5898,4359,0,0
5899,4360,800000,0
5900,6100,800000,0
5901,10097,800000,0
5902,4361,0,0
5903,4362,500000,1000000
5904,4363,0,0
5905,27028,0,0
5906,4364,165000,0
5907,4365,0,0
5908,4366,0,0
5909,4367,7000,0
5910,4368,0,0
5911,16628,0,0
5912,509,0,0
5913,4369,0,0
5914,4370,0,0
5915,25083,0,0
5916,4372,0,0
5917,4591,0,0
5918,4373,185000,0
5919,4792,185000,0
5920,9706,185000,0
5921,4374,0,0
5922,4375,0,0
5923,19370,0,0
5924,475,800000,0
5925,1668,800000,0
5926,4376,800000,0
5927,4377,0,0
5928,4378,0,0
5929,4379,0,0
5930,4266,0,107670
5931,4380,0,107670
5932,24578,0,107670
5933,4381,0,0
5934,4382,0,0
5935,4383,0,0
5936,4384,1200000,0
5937,4385,0,0
5938,4386,0,0
5939,4387,0,0
5940,4388,0,0
5941,4389,0,0
5942,4390,49200000,62405000
5943,4391,0,0
5944,4392,0,0
5945,4393,0,0
5946,4394,0,0
5947,4395,0,0
5948,4396,0,2146621
5949,4397,0,0
5950,4398,5000000,0
5951,4399,0,0
5952,4400,0,0
5953,15855,0,0
5954,23528,0,0
5955,3539,200000,0
5956,4401,200000,0
5957,7521,200000,0
5958,17696,200000,0
5959,28275,200000,0
5960,4402,0,0
5961,4403,0,0
5962,4404,0,0
5963,4405,0,0
5964,20114,0,0
5965,4406,0,0
5966,4407,0,0
5967,11383,0,0
5968,19977,0,0
5969,4408,0,0
5970,4409,0,0
5971,4410,40000,0
5972,4411,25000,0
5973,4412,500000,0
5974,4413,64319,1000000
5975,4414,0,0
5976,4415,0,0
5977,20624,0,0
5978,4416,0,0
5979,4417,0,0
5980,4418,0,0
5981,4419,0,0
5982,4420,2000000,0
5983,4421,0,0
5984,4422,50000,0
5985,4423,0,0
5986,4424,0,0
5987,4425,0,0
5988,4426,0,0
5989,4427,0,0
5990,4428,0,0
5991,4429,0,0
5992,4430,1200000,0
5993,27802,1200000,0
5994,702,0,0
5995,4431,0,0
5996,8042,0,0
5997,4432,1300000,0
5998,9019,1300000,0
5999,4433,0,0
6000,4434,0,0
6001,4435,0,0
6002,4436,0,0
6003,4437,0,0
6004,12255,0,0
6005,4438,0,0
6006,4439,2500000,0
6007,4440,0,0
6008,14224,0,0
6009,4441,22000000,0
6010,4442,0,0
6011,4443,3000000,0
6012,4445,0,0
6013,4446,0,0
6014,4447,0,0
6015,4448,5600000,2424174
6016,4449,0,0
6017,4450,0,0
6018,4451,0,0
6019,4452,0,0
6020,4453,0,0
6021,4454,0,0
6022,8914,0,0
6023,9283,0,0
6024,10059,0,0
6025,14253,0,0
6026,4455,0,0
6027,4456,0,0
6028,4457,0,0
6029,20932,0,0
6030,25904,0,0
6031,4458,0,0
6032,4459,60000,0
6033,4460,0,0
6034,4461,0,10615000
6035,4462,0,0
6036,4463,750000,0
6037,4464,0,0
6038,4465,3000000,0
6039,4466,0,0
6040,4468,0,0
6041,8143,0,0
6042,25660,0,0
6043,27371,0,0
6044,4469,0,0
6045,4470,7000000,0
6046,4471,0,0
6047,4472,0,0
6048,4473,1000000,0
6049,4474,0,0
6050,4476,0,0
6051,8652,0,0
6052,4477,0,0
6053,4478,0,0
6054,4479,0,0
6055,4480,0,0
6056,4481,500000,0
6057,4482,0,0
6058,4483,0,0
6059,4484,0,0
6060,21022,0,0
6061,4485,0,0
6062,4486,0,0
6063,4487,0,0
6064,440,0,0
6065,4488,0,0
6066,4489,0,0
6067,4490,0,0
6068,4491,0,0
6069,4492,0,3335984
6070,4493,210000,107352
6071,6835,210000,107352
6072,9683,210000,107352
6073,4494,0,0
6074,4495,2000000,0
6075,4496,150000,0
6076,4497,0,0
6077,4498,0,0
6078,4499,0,0
6079,4500,0,0
6080,4501,0,0
6081,13600,0,0
6082,4502,0,0
6083,4503,0,0
6084,4504,0,0
6085,4505,0,0
6086,4506,0,0
6087,4507,0,0
6088,4508,0,0
6089,24402,0,0
6090,4509,0,0
6091,4510,0,0
6092,4511,0,0
6093,3795,0,0
6094,4512,0,0
6095,11733,0,0
6096,22493,0,0
6097,656,0,0
6098,4513,0,0
6099,8476,0,0
6100,4515,0,0
6101,4516,0,0
6102,4517,250000,609524
6103,4518,0,0
6104,4519,0,0
6105,6209,0,0
6106,4520,0,0
6107,4521,200000,139683000
6108,4522,0,0
6109,4523,0,0
6110,4524,0,0
6111,4525,0,0
6112,4526,0,0
6113,4527,0,0
6114,4528,2000000,0
6115,4529,0,0
6116,4530,0,0
6117,4531,0,0
6118,4532,0,0
6119,20886,0,0
6120,4533,0,0
6121,4534,0,0
6122,27821,0,0
6123,4535,0,0
6124,4536,1300000,0
6125,14068,1300000,0
6126,23179,1300000,0
6127,4537,0,0
6128,4538,0,0
6129,4539,0,0
6130,4540,0,0
6131,12406,0,0
6132,4541,55000,0
6133,4542,0,0
6134,4543,0,0
6135,4544,2000000,1083395
6136,19011,2000000,1083395
6137,4545,0,0
6138,4546,1000000,0
6139,1963,0,0
6140,4548,0,0
6141,27705,0,0
6142,4549,0,0
6143,4550,0,0
6144,4551,0,0
6145,4552,0,0
6146,4554,0,0
6147,4555,1500000,0
6148,4556,500000,0
6149,4557,0,0
6150,4558,1700000,0
6151,14346,1700000,0
6152,16713,1700000,0
6153,19718,1700000,0
6154,4559,150,0
6155,4560,0,0
6156,4561,7500000,796368
6157,4562,90000,0
6158,4563,0,0
6159,4564,0,0
6160,10229,0,0
6161,12500,0,0
6162,4565,0,0
6163,4566,6000000,0
6164,10628,6000000,0
6165,4567,0,0
6166,4568,0,0
6167,4569,0,0
6168,4570,300,0
6169,4571,2000000,0
6170,4572,0,0
6171,4573,4210000,0
6172,4574,0,0
6173,4575,0,0
6174,4576,0,0
6175,4577,0,0
6176,4578,0,0
6177,4579,0,0
6178,4580,0,0
6179,17657,0,0
6180,4581,0,5030049
6181,4582,0,0
6182,4583,0,0
6183,4584,0,0
6184,1683,0,0
6185,4585,0,0
6186,24024,0,0
6187,26379,0,0
6188,30345,0,0
6189,4586,0,112749
6190,4587,0,0
6191,4588,0,0
6192,4589,0,0
6193,4590,9000000,0
6194,4372,4000000,0
6195,4591,4000000,0
6196,4592,0,0
6197,6433,0,0
6198,4593,0,0
6199,4595,0,0
6200,4596,0,0
6201,6993,0,0
6202,4597,3500000,0
6203,4598,0,0
6204,4599,0,0
6205,26342,0,0
6206,4600,120000,0
6207,4601,5500000,0
6208,17898,5500000,0
6209,4602,0,0
6210,4603,0,0
6211,4604,0,0
6212,4605,0,0
6213,1205,0,0
6214,4606,0,0
6215,14494,0,0
6216,16660,0,0
6217,25289,0,0
6218,4607,70000,0
6219,4608,0,0
6220,5591,0,0
6221,17290,0,0
6222,4609,0,0
6223,19415,0,0
6224,4610,0,0
6225,4611,3000000,0
6226,4858,3000000,0
6227,4612,0,0
6228,4613,2500000,0
6229,9221,2500000,0
6230,4614,0,0
6231,4615,0,0
6232,4616,0,0
6233,4617,0,0
6234,11218,0,0
6235,4618,0,0
6236,4619,1000000,0
6237,4620,0,0
6238,4621,0,0
6239,4622,0,0
6240,944,0,0
6241,4623,0,0
6242,4624,0,0
6243,4625,0,0
6244,4626,0,0
6245,4627,0,0
6246,4628,250000,0
6247,4629,0,0
6248,4630,0,0
6249,4631,0,0
6250,1480,0,0
6251,4632,0,0
6252,5496,0,0
6253,17889,0,0
6254,23882,0,0
6255,30373,0,0
6256,4633,0,0
6257,4634,0,0
6258,4636,0,0
6259,4637,0,0
6260,4638,0,0
6261,27765,0,0
6262,4639,750000,0
6263,4640,0,0
6264,5743,0,0
6265,12565,0,0
6266,13098,0,0
6267,24882,0,0
6268,4641,0,0
6269,4642,0,0
6270,22283,0,0
6271,23407,0,0
6272,25211,0,0
6273,25818,0,0
6274,4643,0,0
6275,4644,0,0
6276,4645,20000,0
6277,4646,0,0
6278,4647,0,0
6279,4648,0,0
6280,4649,0,0
6281,4650,0,0
6282,4651,0,0
6283,7883,0,0
6284,12256,0,0
6285,27508,0,0
6286,4652,0,0
6287,4653,0,0
6288,4655,650,0
6289,4656,0,0
6290,4658,0,0
6291,25810,0,0
6292,4659,0,0
6293,4660,0,0
6294,4661,0,0
6295,19158,0,0
6296,22601,0,0
6297,4662,0,0
6298,4663,0,0
6299,4664,0,0
6300,4665,0,0
6301,4666,300000,0
6302,4667,500000,0
6303,4668,0,0
6304,4669,0,0
6305,30579,0,0
6306,4670,0,0
6307,4671,1150000,0
6308,4672,0,0
6309,4673,600000,0
6310,4674,0,0
6311,4675,0,0
6312,4676,0,0
6313,8831,0,0
6314,4677,0,0
6315,4678,2000000,0
6316,4679,0,0
6317,4680,0,0
6318,4681,0,0
6319,4682,0,0
6320,4683,0,0
6321,4684,0,0
6322,4685,0,0
6323,4686,0,0
6324,4687,0,0
6325,4688,600000,0
6326,4689,0,0
6327,4690,0,0
6328,13652,0,0
6329,27168,0,0
6330,4691,0,0
6331,4692,0,0
6332,4693,0,0
6333,4694,0,0
6334,4695,75000,0
6335,4696,0,0
6336,4697,20000,0
6337,4698,0,0
6338,4699,0,0
6339,4700,0,0
6340,4701,0,0
6341,4702,0,0
6342,4703,75000,0
6343,4704,0,0
6344,4705,0,0
6345,4706,0,0
6346,4707,0,0
6347,4708,0,0
6348,3624,900000,0
6349,4709,900000,0
6350,4710,0,0
6351,4711,0,0
6352,4712,0,0
6353,4713,0,0
6354,4714,0,0
6355,4715,0,0
6356,4716,0,0
6357,19369,0,0
6358,4717,0,0
6359,4718,0,0
6360,4719,0,0
6361,4720,0,0
6362,4721,0,0
6363,8752,0,0
6364,8753,0,0
6365,8754,0,0
6366,4722,0,0
6367,4723,0,0
6368,4724,2000000,0
6369,4725,0,0
6370,4726,0,0
6371,4727,0,0
6372,4728,0,0
6373,28944,0,0
6374,4729,0,0
6375,4730,0,0
6376,4731,3500000,0
6377,4732,0,0
6378,4733,0,0
6379,4734,150000,0
6380,4735,0,0
6381,4736,0,0
6382,4737,1585602,0
6383,4738,0,0
6384,4739,0,0
6385,4740,0,0
6386,4741,1100000,0
6387,4742,0,0
6388,4743,0,0
6389,4744,0,0
6390,4745,0,0
6391,4746,0,0
6392,913,0,0
6393,2283,0,0
6394,4747,0,0
6395,20041,0,0
6396,4748,4410000,2107861
6397,4749,0,0
6398,4750,0,0
6399,4751,0,0
6400,4752,0,0
6401,4753,0,0
6402,4754,0,10000000
6403,13400,0,10000000
6404,18521,0,10000000
6405,4755,0,0
6406,4756,0,0
6407,22088,0,0
6408,4757,0,0
6409,6369,0,0
6410,4758,0,0
6411,4759,0,0
6412,4760,0,0
6413,4761,0,0
6414,4762,0,0
6415,4763,2000000,0
6416,4764,0,0
6417,4766,0,0
6418,19793,0,0
6419,4767,0,0
6420,4768,0,0
6421,4769,0,0
6422,14444,0,0
6423,4770,0,0
6424,4771,0,0
6425,4772,0,0
6426,4773,0,0
6427,4774,0,0
6428,4775,160000,22000000
6429,4776,0,0
6430,4777,0,0
6431,4778,0,0
6432,4779,0,0
6433,4780,1000000,0
6434,4781,0,0
6435,4782,0,0
6436,4783,7974534,0
6437,4784,0,0
6438,442,0,0
6439,4785,0,0
6440,8926,0,0
6441,17162,0,0
6442,21434,0,0
6443,24184,0,0
6444,4786,0,0
6445,4787,0,0
6446,4788,15000,3274
6447,4789,0,0
6448,4790,0,0
6449,4791,0,0
6450,4373,8800000,0
6451,4792,8800000,0
6452,9706,8800000,0
6453,4793,0,0
6454,4794,0,0
6455,4795,0,0
6456,4796,0,0
6457,4797,0,0
6458,4798,0,0
6459,4799,0,0
6460,4800,0,0
6461,4801,0,0
6462,4802,0,0
6463,4803,0,0
6464,4804,0,0
6465,4805,0,0
6466,4806,0,0
6467,9650,0,0
6468,4807,0,0
6469,5265,0,0
6470,7621,0,0
6471,11969,0,0
6472,25591,0,0
6473,4808,0,0
6474,28579,0,0
6475,4809,0,0
6476,4810,0,0
6477,24474,0,0
6478,27064,0,0
6479,4811,6400000,0
6480,4812,0,0
6481,7529,0,0
6482,10398,0,0
6483,4813,0,0
6484,4814,600000,1208479
6485,4815,0,0
6486,7496,0,0
6487,14344,0,0
6488,4816,0,0
6489,4817,0,0
6490,4818,0,0
6491,4819,0,0
6492,4820,0,0
6493,4821,700000,0
6494,4822,0,0
6495,4823,0,0
6496,4824,0,0
6497,16389,0,0
6498,4825,0,0
6499,4826,2500,0
6500,4827,75000,0
6501,4828,5000000,1189612
6502,4829,0,0
6503,4831,0,0
6504,4832,0,0
6505,4833,0,0
6506,4834,0,0
6507,4835,0,0
6508,4836,0,0
6509,4837,0,0
6510,4838,1000000,0
6511,4839,0,0
6512,4840,820000,0
6513,4841,1500000,0
6514,4842,0,0
6515,4843,1500000,398016
6516,4844,0,0
6517,12943,0,0
6518,14868,0,0
6519,4845,0,0
6520,4846,0,0
6521,4847,0,0
6522,4849,175000,594947
6523,4850,0,0
6524,4851,0,0
6525,4852,0,147131
6526,25488,0,147131
6527,4853,0,0
6528,11038,0,0
6529,4854,0,0
6530,13795,0,0
6531,4855,0,0
6532,4856,0,0
6533,4857,0,0
6534,4611,0,0
6535,4858,0,0
6536,4859,0,0
6537,5298,0,0
6538,4860,0,0
6539,4861,0,0
6540,18064,0,0
6541,4862,23497,0
6542,4863,0,0
6543,4864,0,0
6544,4865,0,0
6545,4866,0,0
6546,4867,0,0
6547,8414,0,0
6548,4868,0,0
6549,4869,0,0
6550,4870,0,0
6551,4871,0,0
6552,13008,0,0
6553,4872,0,0
6554,4873,0,0
6555,4874,0,0
6556,17952,0,0
6557,28209,0,0
6558,4875,0,0
6559,4876,0,0
6560,2307,3250000,3250000
6561,4877,3250000,3250000
6562,4878,0,0
6563,4879,0,0
6564,4880,0,0
6565,4881,0,0
6566,4882,0,0
6567,4883,0,0
6568,4884,20000,0
6569,9305,20000,0
6570,4885,0,0
6571,4886,0,0
6572,4887,0,0
6573,4888,0,0
6574,4889,0,0
6575,4890,0,0
6576,4891,0,0
6577,4892,0,0
6578,9647,0,0
6579,20797,0,0
6580,4893,20000,0
6581,4894,0,0
6582,4895,0,0
6583,4896,500000,0
6584,4897,0,0
6585,4898,0,0
6586,118,1500000,0
6587,4899,1500000,0
6588,4900,0,0
6589,4901,0,0
6590,4902,0,0
6591,4903,0,0
6592,4904,64000,7000000
6593,4905,0,0
6594,25253,0,0
6595,4906,300000,0
6596,8317,300000,0
6597,4907,0,0
6598,4908,0,0
6599,4909,0,0
6600,4910,0,0
6601,5844,0,0
6602,4911,0,0
6603,4912,0,0
6604,4913,0,0
6605,4914,0,0
6606,4915,0,0
6607,4916,0,0
6608,4917,0,0
6609,2859,0,0
6610,4918,0,0
6611,29733,0,0
6612,4919,0,0
6613,4920,0,0
6614,4921,2000000,0
6615,4922,0,0
6616,4923,1000000,0
6617,4924,0,0
6618,4925,0,0
6619,4926,0,0
6620,4927,4500000,0
6621,4928,0,0
6622,4929,0,0
6623,4930,0,0
6624,4931,0,0
6625,4932,0,0
6626,4933,0,0
6627,4934,0,0
6628,4935,0,0
6629,4936,0,0
6630,4937,0,11295
6631,4938,0,0
6632,10112,0,0
6633,19979,0,0
6634,4939,0,0
6635,4940,0,0
6636,4941,0,0
6637,4943,0,0
6638,9420,0,0
6639,10923,0,0
6640,13721,0,0
6641,15079,0,0
6642,17767,0,0
6643,18919,0,0
6644,20803,0,0
6645,24531,0,0
6646,25142,0,0
6647,27438,0,0
6648,4944,0,0
6649,16640,0,0
6650,4946,0,0
6651,4947,0,0
6652,4948,25000,0
6653,4949,0,0
6654,4950,0,0
6655,4951,0,0
6656,4952,0,0
6657,4953,3500000,3119957
6658,4954,0,0
6659,4955,0,0
6660,4956,2,0
6661,4957,0,0
6662,4958,0,0
6663,4959,0,0
6664,4960,0,0
6665,20714,0,0
6666,4961,0,0
6667,4962,0,0
6668,6600,0,0
6669,20703,0,0
6670,4963,0,0
6671,4964,0,0
6672,17782,0,0
6673,4965,0,0
6674,4966,0,0
6675,4967,0,0
6676,4968,0,0
6677,4969,0,0
6678,4970,0,0
6679,30766,0,0
6680,4971,0,0
6681,4972,0,0
6682,4974,0,0
6683,4975,76000,0
6684,4976,0,0
6685,4977,0,0
6686,27691,0,0
6687,4978,0,0
6688,4979,0,0
6689,4980,0,0
6690,20962,0,0
6691,24716,0,0
6692,4981,0,0
6693,4982,0,0
6694,4983,0,0
6695,4984,0,0
6696,4985,0,0
6697,4986,0,0
6698,4987,0,0
6699,4988,0,0
6700,4989,0,0
6701,4990,100,0
6702,4991,0,0
6703,4992,900000,0
6704,4993,0,0
6705,4994,0,0
6706,12273,0,0
6707,4995,0,0
6708,4996,0,0
6709,4997,0,0
6710,4998,0,0
6711,4999,0,0
6712,5000,0,0
6713,5001,0,0
6714,5002,1000000,0
6715,14702,1000000,0
6716,19498,1000000,0
6717,24958,1000000,0
6718,26007,1000000,0
6719,5003,0,0
6720,5004,0,0
6721,5005,63500,0
6722,5006,0,0
6723,5007,0,0
6724,28266,0,0
6725,5008,0,0
6726,5009,35000,0
6727,5011,0,0
6728,5012,0,0
6729,5013,0,0
6730,24647,0,0
6731,5014,0,0
6732,5015,0,0
6733,5016,0,0
6734,7190,0,0
6735,10861,0,0
6736,15966,0,0
6737,16053,0,0
6738,21020,0,0
6739,27936,0,0
6740,30762,0,0
6741,5017,0,0
6742,5018,0,0
6743,5019,0,0
6744,6397,0,0
6745,5020,0,0
6746,5021,0,0
6747,5022,0,0
6748,13518,0,0
6749,5023,500000,0
6750,20097,500000,0
6751,5024,0,0
6752,46,0,6337299
6753,5025,0,6337299
6754,5026,0,0
6755,5027,0,0
6756,5028,0,0
6757,5029,0,0
6758,13394,0,0
6759,5030,3000000,1449945
6760,5031,2500000,0
6761,5032,20000,0
6762,5033,0,0
6763,5034,0,0
6764,5035,0,0
6765,5036,0,0
6766,5037,0,0
6767,5039,0,0
6768,5040,0,0
6769,5041,0,0
6770,5042,0,0
6771,5043,0,0
6772,5044,150000,560000
6773,5045,0,0
6774,5046,0,0
6775,5047,1000000,0
6776,5048,8000000,0
6777,5049,0,0
6778,5050,0,0
6779,5051,0,0
6780,5052,0,0
6781,5053,0,0
6782,5054,0,0
6783,5055,0,0
6784,5056,0,0
6785,5057,0,0
6786,5058,0,0
6787,5059,0,0
6788,5060,0,0
6789,5061,0,0
6790,5062,0,0
6791,5063,0,0
6792,5064,0,0
6793,5065,0,0
6794,5066,0,0
6795,5067,0,0
6796,5068,0,0
6797,5069,0,0
6798,5070,0,0
6799,5071,0,0
6800,5072,0,0
6801,18055,0,0
6802,5073,35000,0
6803,5074,0,0
6804,5075,0,0
6805,5077,0,0
6806,5078,0,0
6807,5079,0,0
6808,5080,0,0
6809,5081,40000,0
6810,5082,0,0
6811,5083,0,0
6812,5084,0,0
6813,5085,0,0
6814,5086,0,0
6815,5087,14000,0
6816,5088,0,0
6817,5089,0,0
6818,5090,7000000,0
6819,5091,0,0
6820,5092,0,0
6821,5093,0,0
6822,5094,0,0
6823,5095,70000,0
6824,5096,1500000,0
6825,11085,1500000,0
6826,5097,26000,0
6827,5098,0,0
6828,26756,0,0
6829,5099,0,0
6830,5100,0,0
6831,5101,3200000,0
6832,5102,0,0
6833,5103,0,0
6834,5104,0,0
6835,5105,0,0
6836,5106,0,0
6837,7558,0,0
6838,30102,0,0
6839,5107,0,0
6840,5108,0,0
6841,5109,0,0
6842,5110,0,0
6843,5111,0,0
6844,29863,0,0
6845,5112,0,0
6846,5113,0,0
6847,5114,0,0
6848,5115,0,0
6849,5116,10000,0
6850,5117,1000000,0
6851,17688,1000000,0
6852,5118,0,0
6853,5119,0,0
6854,5120,0,0
6855,5121,0,0
6856,5122,170000,0
6857,5123,0,0
6858,5124,0,0
6859,5125,3000000,0
6860,5126,2400000,0
6861,5127,0,0
6862,5128,0,0
6863,5129,0,0
6864,5130,0,0
6865,5131,0,0
6866,5132,0,0
6867,5133,0,0
6868,5134,250000,0
6869,5135,0,0
6870,5136,0,0
6871,5137,0,0
6872,5138,2000000,0
6873,5140,0,0
6874,5141,0,0
6875,7809,0,0
6876,5142,3000000,0
6877,5143,0,0
6878,5144,0,0
6879,139,400,0
6880,1795,400,0
6881,2370,400,0
6882,2794,400,0
6883,5145,400,0
6884,19268,400,0
6885,21082,400,0
6886,27026,400,0
6887,5146,0,0
6888,5147,0,0
6889,5148,0,0
6890,13532,0,0
6891,22541,0,0
6892,23776,0,0
6893,5149,0,0
6894,5150,1000000,0
6895,5151,0,0
6896,5152,0,0
6897,5153,0,0
6898,5154,0,0
6899,5155,0,0
6900,5156,0,0
6901,5157,0,0
6902,5158,0,0
6903,5159,180000,175742
6904,5160,0,0
6905,12486,0,0
6906,5161,0,0
6907,5162,0,0
6908,5163,0,0
6909,5164,0,0
6910,5165,0,0
6911,5166,0,0
6912,5167,0,0
6913,5168,0,0
6914,5169,0,0
6915,5170,116000,0
6916,10967,116000,0
6917,11176,116000,0
6918,27363,116000,0
6919,5171,0,0
6920,5172,0,0
6921,5173,100000,0
6922,5174,25000,0
6923,5175,1800000,0
6924,5176,0,200046
6925,5177,3000000,0
6926,5178,0,0
6927,5179,10000,0
6928,5180,0,0
6929,5181,0,0
6930,5182,0,0
6931,5183,350000,0
6932,5184,0,0
6933,5185,0,0
6934,5186,0,0
6935,5187,0,0
6936,5188,2000000,0
6937,5189,0,0
6938,5190,0,0
6939,5191,0,0
6940,5192,0,0
6941,23419,0,0
6942,23420,0,0
6943,5193,2500000,0
6944,5194,0,0
6945,5195,0,0
6946,5196,0,0
6947,5197,0,0
6948,5198,250000,0
6949,5199,0,0
6950,5200,0,0
6951,5201,0,0
6952,5202,0,0
6953,5203,0,0
6954,5204,0,0
6955,5205,0,0
6956,5206,0,0
6957,5207,0,0
6958,5208,0,0
6959,5209,0,0
6960,1405,350000,0
6961,4184,350000,0
6962,5210,350000,0
6963,7626,350000,0
6964,5211,0,0
6965,5212,0,0
6966,5213,0,0
6967,5214,0,0
6968,5215,200000,0
6969,5216,0,0
6970,5217,0,0
6971,5218,0,0
6972,5219,100000,0
6973,5220,146000,0
6974,5221,0,0
6975,5222,0,0
6976,5223,0,0
6977,2268,2000000,0
6978,5224,2000000,0
6979,5225,1000000,0
6980,5226,0,0
6981,5227,0,0
6982,5228,0,8316
6983,7979,0,8316
6984,5229,0,1820534
6985,5608,0,1820534
6986,11245,0,1820534
6987,17429,0,1820534
6988,29001,0,1820534
6989,5230,11012,0
6990,5231,0,0
6991,5232,0,0
6992,5233,0,0
6993,12177,0,0
6994,14607,0,0
6995,24589,0,0
6996,5234,0,0
6997,5235,0,0
6998,5236,0,0
6999,5237,0,0
7000,5238,0,0
7001,5239,0,0
7002,5240,0,0
7003,5241,0,0
7004,10312,0,0
7005,11711,0,0
7006,13323,0,0
7007,5242,0,0
7008,5243,0,0
7009,5244,0,0
7010,9774,0,0
7011,21730,0,0
7012,5245,0,0
7013,5246,0,0
7014,5247,47000,0
7015,5248,1400000,0
7016,5249,0,0
7017,5250,2000000,0
7018,5251,0,0
7019,5252,2000000,0
7020,5253,0,0
7021,5254,0,0
7022,5255,0,0
7023,5256,213090,0
7024,5257,0,0
7025,5258,0,0
7026,5259,0,0
7027,5260,0,0
7028,5261,0,0
7029,5262,0,0
7030,5263,0,0
7031,5264,150000,102433
7032,4807,2000000,0
7033,5265,2000000,0
7034,7621,2000000,0
7035,11969,2000000,0
7036,25591,2000000,0
7037,5267,840000,0
7038,11014,840000,0
7039,5268,0,0
7040,5269,0,0
7041,5270,0,0
7042,5271,70000,0
7043,5272,0,0
7044,5273,0,0
7045,9887,0,0
7046,19971,0,0
7047,5274,0,0
7048,18850,0,0
7049,29549,0,0
7050,5275,0,0
7051,5276,0,0
7052,5277,0,0
7053,5278,0,0
7054,13563,0,0
7055,5279,0,0
7056,30288,0,0
7057,5280,0,0
7058,5281,0,0
7059,5282,0,0
7060,5284,0,0
7061,5285,0,0
7062,22408,0,0
7063,5286,0,0
7064,5287,2300000,0
7065,5288,0,0
7066,5289,0,0
7067,5290,0,0
7068,5291,0,0
7069,5292,0,0
7070,5293,0,0
7071,5294,0,0
7072,5295,0,0
7073,5296,0,0
7074,5297,1500000,0
7075,5299,0,0
7076,5300,0,0
7077,5301,75000,0
7078,197,0,0
7079,5302,0,0
7080,8618,0,0
7081,5303,0,0
7082,5304,0,0
7083,5305,0,0
7084,5306,0,0
7085,5307,2000000,0
7086,5308,0,0
7087,5309,0,0
7088,5310,656000,0
7089,5311,0,0
7090,5312,0,310000
7091,5313,1000000,0
7092,5314,0,0
7093,5315,0,0
7094,6002,0,0
7095,24926,0,0
7096,5316,0,0
7097,5317,0,0
7098,5318,0,0
7099,5319,0,0
7100,5320,930000,0
7101,5321,0,0
7102,5322,0,0
7103,5323,0,0
7104,5324,0,1500000
7105,5325,0,0
7106,5326,0,0
7107,3440,0,0
7108,5327,0,0
7109,5328,0,0
7110,5329,0,0
7111,5330,0,0
7112,5331,0,0
7113,5332,0,0
7114,5333,0,0
7115,5334,0,0
7116,5335,0,0
7117,5336,0,0
7118,5337,0,0
7119,5338,0,1296826
7120,5339,1327,0
7121,5340,0,0
7122,5341,0,0
7123,5342,125000,0
7124,5343,0,0
7125,5344,0,0
7126,21441,0,0
7127,5345,0,0
7128,7438,0,0
7129,9217,0,0
7130,11652,0,0
7131,12654,0,0
7132,24274,0,0
7133,5346,0,0
7134,5347,0,0
7135,5348,0,0
7136,5349,0,0
7137,5350,30000,0
7138,5351,40000,0
7139,5352,0,0
7140,5353,0,0
7141,12956,0,0
7142,5354,0,0
7143,5355,0,0
7144,5357,0,0
7145,5358,0,0
7146,5359,125000,0
7147,5360,37000,0
7148,5361,0,0
7149,5362,0,0
7150,5363,0,1300000
7151,5364,0,0
7152,5365,0,0
7153,5366,0,0
7154,5367,0,0
7155,5368,0,0
7156,5369,0,0
7157,5370,10000,0
7158,1028,0,0
7159,5371,0,0
7160,5372,0,0
7161,5373,0,0
7162,5374,1500000,0
7163,5375,237000,0
7164,5376,0,0
7165,26082,0,0
7166,5377,500000,0
7167,5378,0,0
7168,5379,0,0
7169,5380,0,0
7170,5381,0,0
7171,5382,0,0
7172,669,0,0
7173,5383,0,0
7174,5384,0,0
7175,5385,0,0
7176,5386,0,0
7177,5387,1100000,0
7178,5389,2700000,5400000
7179,2092,0,0
7180,5390,0,0
7181,7691,0,0
7182,5391,0,0
7183,5392,0,0
7184,30292,0,0
7185,5393,156660,0
7186,5394,27000,0
7187,14993,27000,0
7188,5395,0,0
7189,5396,0,0
7190,5397,0,0
